@context,@type,name,image,description,url,sku,category,weight,color,offers,gtin13,brand.@type,brand.name,brand.image,brand.url,aggregateRating.@type,aggregateRating.ratingValue,aggregateRating.reviewCount
https://schema.org,Product,Trail 25 Pack - Women's,https://www.rei.com/media/product/168486,"Light and comfy on your back, the women's REI Co-op Trail 25 pack holds plenty of gear and keeps it well organized for day hikes, commuting and carry-on travel.",https://www.rei.com/product/168486/rei-co-op-trail-25-pack-womens,168486,Daypacks,1 lb. 15 oz.,"['Black', 'Frosted Meadow', 'Rust Marsala']","[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1684860003', 'url': 'https://www.rei.com/product/168486/rei-co-op-trail-25-pack-womens', 'priceValidUntil': '2022-05-19', 'sku': '1684860003', 'price': '79.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1684860001', 'url': 'https://www.rei.com/product/168486/rei-co-op-trail-25-pack-womens', 'priceValidUntil': '2022-05-19', 'sku': '1684860001', 'price': '79.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1684860002', 'url': 'https://www.rei.com/product/168486/rei-co-op-trail-25-pack-womens', 'priceValidUntil': '2022-05-19', 'sku': '1684860002', 'price': '79.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}]","['0416848600034', '0416848600010', '0416848600027']",Brand,REI Co-op,https://satchel.rei.com/media/img/brand-logos/959.gif,https://www.rei.com/b/rei-co-op,AggregateRating,4.7,128
https://schema.org,Product,Trail 25 Pack - Men's,https://www.rei.com/media/product/168484,"Sized just right for day hikes, commuting and carry-on travel, the men's REI Co-op Trail 25 pack holds plenty of gear, keeps it well organized and rides light and comfy on your back.",https://www.rei.com/product/168484/rei-co-op-trail-25-pack-mens,168484,Daypacks,2 lbs.,"['Black', 'Dark Red', 'Indigo']","[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1684840003', 'url': 'https://www.rei.com/product/168484/rei-co-op-trail-25-pack-mens', 'priceValidUntil': '2022-05-19', 'sku': '1684840003', 'price': '79.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1684840001', 'url': 'https://www.rei.com/product/168484/rei-co-op-trail-25-pack-mens', 'priceValidUntil': '2022-05-19', 'sku': '1684840001', 'price': '79.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1684840002', 'url': 'https://www.rei.com/product/168484/rei-co-op-trail-25-pack-mens', 'priceValidUntil': '2022-05-19', 'sku': '1684840002', 'price': '79.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}]","['0416848400030', '0416848400016', '0416848400023']",Brand,REI Co-op,https://satchel.rei.com/media/img/brand-logos/959.gif,https://www.rei.com/b/rei-co-op,AggregateRating,4.6,147
https://schema.org,Product,Trail 40 Pack - Men's,https://www.rei.com/media/product/168485,"Built for comfort, the REI Co-op Trail 40 pack holds plenty of gear for day hikes, overnights and travel. It gives you easy access to your stuff and has tons of handy organizer pockets. ",https://www.rei.com/product/168485/rei-co-op-trail-40-pack-mens,168485,Daypacks,M: 3 lbs.,"['Black', 'Indigo', 'Rustic Gold']","[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1684850006', 'url': 'https://www.rei.com/product/168485/rei-co-op-trail-40-pack-mens', 'priceValidUntil': '2022-05-19', 'sku': '1684850006', 'price': '129.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1684850002', 'url': 'https://www.rei.com/product/168485/rei-co-op-trail-40-pack-mens', 'priceValidUntil': '2022-05-19', 'sku': '1684850002', 'price': '129.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1684850003', 'url': 'https://www.rei.com/product/168485/rei-co-op-trail-40-pack-mens', 'priceValidUntil': '2022-05-19', 'sku': '1684850003', 'price': '129.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1684850004', 'url': 'https://www.rei.com/product/168485/rei-co-op-trail-40-pack-mens', 'priceValidUntil': '2022-05-19', 'sku': '1684850004', 'price': '129.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1684850005', 'url': 'https://www.rei.com/product/168485/rei-co-op-trail-40-pack-mens', 'priceValidUntil': '2022-05-19', 'sku': '1684850005', 'price': '129.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1684850001', 'url': 'https://www.rei.com/product/168485/rei-co-op-trail-40-pack-mens', 'priceValidUntil': '2022-05-19', 'sku': '1684850001', 'price': '129.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}]","['0416848500068', '0416848500020', '0416848500037', '0416848500044', '0416848500051', '0416848500013']",Brand,REI Co-op,https://satchel.rei.com/media/img/brand-logos/959.gif,https://www.rei.com/b/rei-co-op,AggregateRating,4.7,100
https://schema.org,Product,Trail 40 Pack - Women's,https://www.rei.com/media/product/168487,"Ideal for day hikes, overnights and travel, the strong and comfortable women's REI Co-op Trail 40 pack offers easy access to your gear, tons of organizer pockets and a comfortable carry.",https://www.rei.com/product/168487/rei-co-op-trail-40-pack-womens,168487,Daypacks,S: 2 lbs. 13 oz.,"['Black', 'Evergreen', 'Odyssey Gray', 'Tapenade']","[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1684870001', 'url': 'https://www.rei.com/product/168487/rei-co-op-trail-40-pack-womens', 'priceValidUntil': '2022-05-19', 'sku': '1684870001', 'price': '129.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1684870002', 'url': 'https://www.rei.com/product/168487/rei-co-op-trail-40-pack-womens', 'priceValidUntil': '2022-05-19', 'sku': '1684870002', 'price': '129.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1684870003', 'url': 'https://www.rei.com/product/168487/rei-co-op-trail-40-pack-womens', 'priceValidUntil': '2022-05-19', 'sku': '1684870003', 'price': '129.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1684870004', 'url': 'https://www.rei.com/product/168487/rei-co-op-trail-40-pack-womens', 'priceValidUntil': '2022-05-19', 'sku': '1684870004', 'price': '129.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1684870005', 'url': 'https://www.rei.com/product/168487/rei-co-op-trail-40-pack-womens', 'priceValidUntil': '2022-05-19', 'sku': '1684870005', 'price': '129.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1684870006', 'url': 'https://www.rei.com/product/168487/rei-co-op-trail-40-pack-womens', 'priceValidUntil': '2022-05-19', 'sku': '1684870006', 'price': '129.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1684870007', 'url': 'https://www.rei.com/product/168487/rei-co-op-trail-40-pack-womens', 'priceValidUntil': '2022-05-19', 'sku': '1684870007', 'price': '129.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1684870008', 'url': 'https://www.rei.com/product/168487/rei-co-op-trail-40-pack-womens', 'priceValidUntil': '2022-05-19', 'sku': '1684870008', 'price': '129.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}]","['0416848700017', '0416848700024', '0416848700031', '0416848700048', '0416848700055', '0416848700062', '0416848700079', '0416848700086']",Brand,REI Co-op,https://satchel.rei.com/media/img/brand-logos/959.gif,https://www.rei.com/b/rei-co-op,AggregateRating,4.6,62
https://schema.org,Product,Terra 40 Pack,,"Enjoy your weekend backcountry excursion even more by wearing a comfortable pack. The North Face Terra 40 is a durable, technical pack with features you'll appreciate every time you hit the trail.",https://www.rei.com/rei-garage/product/213914/the-north-face-terra-40-pack,,,,,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/2139140001', 'sku': '2139140001', 'price': '111.73', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition'}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/2139140002', 'sku': '2139140002', 'price': '111.73', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition'}]","['0194904268373', '0194904268434']",Brand,The North Face,https://satchel.rei.com/media/img/brand-logos/1230.gif,https://www.rei.com/rei-garage/b/the-north-face,AggregateRating,5.0,1
https://schema.org,Product,Flash 55 Pack - Men's ,https://www.rei.com/media/product/148589,"Loaded for a week or stripped down for an overnighter, the men's REI Co-op Flash 55 pack keeps your load stable and steady. Seamlessly integrated suspension makes your hike cool and comfortable.",https://www.rei.com/product/148589/rei-co-op-flash-55-pack-mens,148589,Backpacking Packs,S: 2 lbs. 9 oz.,"['Asphalt', 'Olive Oil']","[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1485890009', 'url': 'https://www.rei.com/product/148589/rei-co-op-flash-55-pack-mens', 'priceValidUntil': '2022-05-19', 'sku': '1485890009', 'price': '199.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1485890007', 'url': 'https://www.rei.com/product/148589/rei-co-op-flash-55-pack-mens', 'priceValidUntil': '2022-05-19', 'sku': '1485890007', 'price': '199.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1485890008', 'url': 'https://www.rei.com/product/148589/rei-co-op-flash-55-pack-mens', 'priceValidUntil': '2022-05-19', 'sku': '1485890008', 'price': '199.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1485890001', 'url': 'https://www.rei.com/product/148589/rei-co-op-flash-55-pack-mens', 'priceValidUntil': '2022-05-19', 'sku': '1485890001', 'price': '199.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1485890002', 'url': 'https://www.rei.com/product/148589/rei-co-op-flash-55-pack-mens', 'priceValidUntil': '2022-05-19', 'sku': '1485890002', 'price': '199.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1485890005', 'url': 'https://www.rei.com/product/148589/rei-co-op-flash-55-pack-mens', 'priceValidUntil': '2022-05-19', 'sku': '1485890005', 'price': '199.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1485890006', 'url': 'https://www.rei.com/product/148589/rei-co-op-flash-55-pack-mens', 'priceValidUntil': '2022-05-19', 'sku': '1485890006', 'price': '199.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1485890003', 'url': 'https://www.rei.com/product/148589/rei-co-op-flash-55-pack-mens', 'priceValidUntil': '2022-05-19', 'sku': '1485890003', 'price': '199.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1485890004', 'url': 'https://www.rei.com/product/148589/rei-co-op-flash-55-pack-mens', 'priceValidUntil': '2022-05-19', 'sku': '1485890004', 'price': '199.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}]","['0414858900090', '0414858900076', '0414858900083', '0414858900014', '0414858900021', '0414858900052', '0414858900069', '0414858900038', '0414858900045']",Brand,REI Co-op,https://satchel.rei.com/media/img/brand-logos/959.gif,https://www.rei.com/b/rei-co-op,AggregateRating,4.4,136
https://schema.org,Product,Flash 22 Pack,https://www.rei.com/media/product/201965,"Lean, clean and well-appointed, the 14 oz. REI Co-op Flash 22 gives you a removable back pad, waist and sternum straps—even a hydration sleeve—real comfort for a long day hike or summit push.",https://www.rei.com/product/201965/rei-co-op-flash-22-pack,201965,Daypacks,14 ounces,"['Black', 'Fresh Terra Cotta', 'Washed Blue']","[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/2019650001', 'url': 'https://www.rei.com/product/201965/rei-co-op-flash-22-pack', 'priceValidUntil': '2022-05-19', 'sku': '2019650001', 'price': '59.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/2019650002', 'url': 'https://www.rei.com/product/201965/rei-co-op-flash-22-pack', 'priceValidUntil': '2022-05-19', 'sku': '2019650002', 'price': '59.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/2019650003', 'url': 'https://www.rei.com/product/201965/rei-co-op-flash-22-pack', 'priceValidUntil': '2022-05-19', 'sku': '2019650003', 'price': '59.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/2019650004', 'url': 'https://www.rei.com/product/201965/rei-co-op-flash-22-pack', 'priceValidUntil': '2022-05-19', 'sku': '2019650004', 'price': '59.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/2019650005', 'url': 'https://www.rei.com/product/201965/rei-co-op-flash-22-pack', 'priceValidUntil': '2022-05-19', 'sku': '2019650005', 'price': '59.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/2019650006', 'url': 'https://www.rei.com/product/201965/rei-co-op-flash-22-pack', 'priceValidUntil': '2022-05-19', 'sku': '2019650006', 'price': '59.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/2019650007', 'url': 'https://www.rei.com/product/201965/rei-co-op-flash-22-pack', 'priceValidUntil': '2022-05-19', 'sku': '2019650007', 'price': '59.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}]","['0420196500014', '0420196500021', '0420196500038', '0420196500045', '0420196500052', '0420196500069', '0420196500076']",Brand,REI Co-op,https://satchel.rei.com/media/img/brand-logos/959.gif,https://www.rei.com/b/rei-co-op,AggregateRating,4.7,38
https://schema.org,Product,Trailbreak 60 Pack - Men's,https://www.rei.com/media/product/168251,"Roomy enough for a weekend and comfortable enough for long hikes, the men's REI Co-op Trailbreak 60 pack is built to last for years, and then you can hand it down—it adjusts to fit most bodies.",https://www.rei.com/product/168251/rei-co-op-trailbreak-60-pack-mens,168251,Backpacking Packs,3 lbs. 13 oz.,"['Indigo', 'Tumbleweed']","[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1682510002', 'url': 'https://www.rei.com/product/168251/rei-co-op-trailbreak-60-pack-mens', 'priceValidUntil': '2022-05-19', 'sku': '1682510002', 'price': '149.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1682510001', 'url': 'https://www.rei.com/product/168251/rei-co-op-trailbreak-60-pack-mens', 'priceValidUntil': '2022-05-19', 'sku': '1682510001', 'price': '149.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}]","['0416825100021', '0416825100014']",Brand,REI Co-op,https://satchel.rei.com/media/img/brand-logos/959.gif,https://www.rei.com/b/rei-co-op,AggregateRating,4.5,38
https://schema.org,Product,Flash 55 Pack - Women's,https://www.rei.com/media/product/148671,The women's REI Co-op Flash 55 pack offers options to keep your load stable and steady no matter how you hike—fast and light or fully loaded. Well-integrated suspension adds carrying comfort.,https://www.rei.com/product/148671/rei-co-op-flash-55-pack-womens,148671,Backpacking Packs,XS: 2 lbs. 9 oz.,"['Castlerock', 'Olive Oil']","[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1486710004', 'url': 'https://www.rei.com/product/148671/rei-co-op-flash-55-pack-womens', 'priceValidUntil': '2022-05-19', 'sku': '1486710004', 'price': '199.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1486710003', 'url': 'https://www.rei.com/product/148671/rei-co-op-flash-55-pack-womens', 'priceValidUntil': '2022-05-19', 'sku': '1486710003', 'price': '199.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1486710002', 'url': 'https://www.rei.com/product/148671/rei-co-op-flash-55-pack-womens', 'priceValidUntil': '2022-05-19', 'sku': '1486710002', 'price': '199.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1486710001', 'url': 'https://www.rei.com/product/148671/rei-co-op-flash-55-pack-womens', 'priceValidUntil': '2022-05-19', 'sku': '1486710001', 'price': '199.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1486710006', 'url': 'https://www.rei.com/product/148671/rei-co-op-flash-55-pack-womens', 'priceValidUntil': '2022-05-19', 'sku': '1486710006', 'price': '199.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1486710005', 'url': 'https://www.rei.com/product/148671/rei-co-op-flash-55-pack-womens', 'priceValidUntil': '2022-05-19', 'sku': '1486710005', 'price': '199.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}]","['0414867100047', '0414867100030', '0414867100023', '0414867100016', '0414867100061', '0414867100054']",Brand,REI Co-op,https://satchel.rei.com/media/img/brand-logos/959.gif,https://www.rei.com/b/rei-co-op,AggregateRating,4.5,84
